,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1,0.0,0.20019454535636683,0.1716102450496599,0.17482819260845275,0.11539537001455234,0.11587545851382641,0.11475151867654518,0.15592409349406391,0.09930148606687703,0.0,0.11683606712878504,0.04864083263441411,0.11873080120412786,0.15017930196449455,0.0,0.0,0.0,0.12440711128203014,0.0,0.11543055575213637,0.0,0.12440711128203014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06188107267264243,0.0,0.0
2,0.20019454535636683,0.0,0.1667898922430099,0.17134705113428453,0.0,0.0,0.0,0.16518683298884423,0.0,0.0,0.0,0.0,0.0,0.15909581641667034,0.0,0.0,0.0,0.1498473670426377,0.0,0.13450845122902894,0.0,0.1498473670426377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07504690502236593,0.0,0.0,0.0
3,0.1716102450496599,0.1667898922430099,0.0,0.15957863885624476,0.0,0.0,0.0,0.15422437255074506,0.14064061300194627,0.08472754476170657,0.0,0.0,0.0,0.16145128958593194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082579630488148,0.08874608456914494,0.0,0.0,0.0,0.10963010872460052,0.0
4,0.17482819260845275,0.17134705113428453,0.15957863885624476,0.0,0.0,0.0,0.0,0.17613038474492976,0.0,0.0,0.0,0.0,0.16764649090258257,0.1681933819369877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.11539537001455234,0.0,0.0,0.0,0.0,0.0,0.28060457587793164,0.0,0.0,0.0,0.2804186059114732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.11587545851382641,0.0,0.0,0.0,0.0,0.0,0.2865633191088722,0.0,0.0,0.0,0.264651018205309,0.0,0.0,0.0,0.0,0.0,0.23477246481693817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.11475151867654518,0.0,0.0,0.0,0.28060457587793164,0.2865633191088722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23249527748763857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.15592409349406391,0.16518683298884423,0.15422437255074506,0.17613038474492976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.09930148606687703,0.0,0.14064061300194627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18068301863828246,0.0,0.16060886781217604,0.14042891194553223
10,0.0,0.0,0.08472754476170657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15791147604225284
