,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1,0.0,1.0,1.0,1.0,0.5145326377692426,0.6627720362112007,0.5978083107914355,1.0,0.5272924604382795,0.0,0.6091736669056772,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5088457423012253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23090006683794215,0.0,0.0
2,0.9670382609026367,0.0,0.8419210042296678,0.8335100146666772,0.0,0.0,0.0,0.8439054359477363,0.0,0.0,0.0,0.0,0.0,0.8540741975445396,0.0,0.0,0.0,0.8263231354067315,0.0,0.43089805158906364,0.0,0.8263231354067315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33656870142741263,0.0,0.0,0.0
3,0.8221975909086541,0.7158200966804583,0.0,0.8016771904519886,0.0,0.0,0.0,0.8174123819550068,0.5731434687885859,0.09190957743700703,0.0,0.0,0.0,0.8868839980915387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23281387341983067,0.2982126357018692,0.0,0.0,0.0,0.5647865028849712,0.0
4,0.8995044208588059,0.7753012195432152,0.8770545972000371,0.0,0.0,0.0,0.0,0.7379481734688214,0.0,0.0,0.0,0.0,0.7158880223633378,0.7593970076106838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.3303024705386887,0.0,0.0,0.0,0.0,0.0,0.7508145479224346,0.0,0.0,0.0,0.7508145479224346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.4088830667264297,0.0,0.0,0.0,0.0,0.0,0.7215538262310282,0.0,0.0,0.0,0.7755940515437247,0.0,0.0,0.0,0.0,0.0,0.7840354703936105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.4007410892375848,0.0,0.0,0.0,0.7840354703936105,0.7840354703936105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7734804421378907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.6639852157033612,0.5794400858534521,0.6601208064246114,0.544729593069459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.35000068361869674,0.0,0.4627053051367507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5080164626822787,0.0,0.6507559467278322,0.5837111271645061
10,0.0,0.0,0.052891152363449365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4638731915640873
